id	filename	md5	size	state
5c99e6d5-b844-468b-a0dc-f10b6d4b10bf	5c99e6d5-b844-468b-a0dc-f10b6d4b10bf/f810214a-c2a7-4389-a054-3c98e34e5188.wxs.aliquot_ensemble_masked.maf.gz	60e7665f04f5524d0361c272c108d391	61901	validated
5cb399b9-5999-4a8f-8160-879db9799a61	5cb399b9-5999-4a8f-8160-879db9799a61/89da8553-a348-4bd1-b595-71e0fed47658.wxs.aliquot_ensemble_masked.maf.gz	4296955a72bbf742b673f2504b2e1fb6	88914	validated
5e193467-29a3-42ac-a3e1-9bb57bb2ef1c	5e193467-29a3-42ac-a3e1-9bb57bb2ef1c/8dac91e0-d14c-45d5-96f6-e7c21e60d8ff.wxs.aliquot_ensemble_masked.maf.gz	af6686d0b5e542090155ac69388d2258	52909	validated
5ed0d3ee-d9fe-417b-aa52-3969a8bdd07c	5ed0d3ee-d9fe-417b-aa52-3969a8bdd07c/c54087de-c4df-4f08-8f5e-a2d244b96123.wxs.aliquot_ensemble_masked.maf.gz	3d82d0c8089f3ebca274f2636450da1f	36050	validated
606ce2b9-db41-42f1-8db0-e78434833594	606ce2b9-db41-42f1-8db0-e78434833594/60c996ee-e718-4de5-acd9-2b03eb3dbb7f.wxs.aliquot_ensemble_masked.maf.gz	4996091337beb114171c63c5bc3f0f61	13965	validated
61100351-1752-4b23-9a99-be2fdd7fc20a	61100351-1752-4b23-9a99-be2fdd7fc20a/990598c7-884d-4aa9-a933-9e544170bc46.wxs.aliquot_ensemble_masked.maf.gz	802be5631cd751ca906f543a3db0c109	18246	validated
614c57cc-80c7-403b-85a0-3cff15109bd4	614c57cc-80c7-403b-85a0-3cff15109bd4/ee7a9e0e-0171-42c5-9903-0c2d5d3619ae.wxs.aliquot_ensemble_masked.maf.gz	f3931b765f2dc21052f5e6a901ddb567	74367	validated
61c02641-fd36-44d7-aed6-23896b0eafb1	61c02641-fd36-44d7-aed6-23896b0eafb1/ce8889d7-1f5a-43e3-a017-8e749fd5f29b.wxs.aliquot_ensemble_masked.maf.gz	b3c5395b1f8b57e0d1a9ae5c9c81d468	41953	validated
63e1b9ff-5419-4794-b832-084af1a336bf	63e1b9ff-5419-4794-b832-084af1a336bf/4b15ccd6-9209-41af-af94-ed9f295e51e6.wxs.aliquot_ensemble_masked.maf.gz	171fe66085fe0a9d92b5a1741ed58cec	277556	validated
6412df2e-110b-49b3-8b08-9ce8426c5cdb	6412df2e-110b-49b3-8b08-9ce8426c5cdb/badf529f-510a-4f94-a8e7-35b39b79f1fe.wxs.aliquot_ensemble_masked.maf.gz	22ad199dd60d01fd0081b4c282154698	22026	validated
646fd53c-5a78-4dee-9057-b4e769edfe55	646fd53c-5a78-4dee-9057-b4e769edfe55/1678aa0a-3cc5-459f-9179-da40e0f0f3f6.wxs.aliquot_ensemble_masked.maf.gz	d7d314e256c6ad0c51d869a5bcca9143	284598	validated
6575628f-3886-4805-b3d7-f1d9fac25e87	6575628f-3886-4805-b3d7-f1d9fac25e87/556794b3-5a16-4055-ac4d-ce227276a499.wxs.aliquot_ensemble_masked.maf.gz	0d6855bce69e5e2b3d4b6636a7fe1ad4	122583	validated
65784b35-3eef-4809-8ca2-d8bc5c9f8e11	65784b35-3eef-4809-8ca2-d8bc5c9f8e11/75081e22-cdeb-4814-9da1-3d8b84f80ccf.wxs.aliquot_ensemble_masked.maf.gz	12463f35a3433465164c5ada7a93f246	455763	validated
6825f7a6-eaa4-4abd-8917-3b180ca67e60	6825f7a6-eaa4-4abd-8917-3b180ca67e60/25cb7598-5f9a-4a58-826e-f071788b2d34.wxs.aliquot_ensemble_masked.maf.gz	fcf661411d55c8b936982c126f73bf4b	54201	validated
6a2a748a-08cd-4f5c-acb9-bcaf497e5fd1	6a2a748a-08cd-4f5c-acb9-bcaf497e5fd1/26078768-3063-49d5-be0e-ff118f16c3f7.wxs.aliquot_ensemble_masked.maf.gz	e889049b85ee2a3a08cc689900321ebf	176866	validated
6a661520-f306-4a36-8824-e404163ce50e	6a661520-f306-4a36-8824-e404163ce50e/c2dcacf6-afb5-492f-991f-d85425d9b6e6.wxs.aliquot_ensemble_masked.maf.gz	ba4931aa5107e53162f5cd759d276710	290485	validated
6b2b64e1-3890-4d84-a7dc-befb4e70fbd1	6b2b64e1-3890-4d84-a7dc-befb4e70fbd1/d882b22a-cf7b-4848-ad8a-faf95dc3673d.wxs.aliquot_ensemble_masked.maf.gz	00c54de6ff06e6042b18c4282f8c2210	43029	validated
6b45eb3c-0aae-4270-a5cf-c9d499917ac2	6b45eb3c-0aae-4270-a5cf-c9d499917ac2/89f8863c-c546-45fc-9a2d-c1dbf2ab7960.wxs.aliquot_ensemble_masked.maf.gz	eb068f394622e3d3ffc1470cc5a80d71	269985	validated
6ed88168-eb2b-4ebb-9d2a-052683851d39	6ed88168-eb2b-4ebb-9d2a-052683851d39/30d73883-9742-4391-9be6-1e4b37fe6017.wxs.aliquot_ensemble_masked.maf.gz	a8b6ba4fe096ed62a32bffd6bb7d4bd8	83615	validated
716480ca-f68a-4aa7-b145-893fa34ca17f	716480ca-f68a-4aa7-b145-893fa34ca17f/e59f2968-06e3-466e-b642-7e0abcf37de4.wxs.aliquot_ensemble_masked.maf.gz	d7fd17b9e17c69d4ac14fb7eaa895016	58580	validated
7171232f-41b8-4eb5-b38b-df358994d8c6	7171232f-41b8-4eb5-b38b-df358994d8c6/be9634e4-0120-40d5-9180-dc4acfe81239.wxs.aliquot_ensemble_masked.maf.gz	728ba8f740720255769c1cbee3dd4dbe	43754	validated
719776df-ad59-4509-9c9e-70d24aabc6d7	719776df-ad59-4509-9c9e-70d24aabc6d7/fb281d5a-b09c-4281-a030-ae82bc73e8cc.wxs.aliquot_ensemble_masked.maf.gz	5e2b8e2a53ec686ad861fd19589651cd	81929	validated
72129dc3-2fbb-4096-be51-066d51b07da1	72129dc3-2fbb-4096-be51-066d51b07da1/b5a8439d-af36-4689-ac53-f7fb977cde74.wxs.aliquot_ensemble_masked.maf.gz	290b67cb5e73022bffd9b1f7b4a9653a	61840	validated
752aa00d-7487-4fdd-a842-d393686fffb8	752aa00d-7487-4fdd-a842-d393686fffb8/01744270-bc50-4ce1-bdf6-56fecf6fddbb.wxs.aliquot_ensemble_masked.maf.gz	088567578fb6f41a4d396bef2964afc9	27526	validated
75581772-82c3-404b-a956-cf69436d40d2	75581772-82c3-404b-a956-cf69436d40d2/ed6d1a56-d039-4caa-a098-13f513399de8.wxs.aliquot_ensemble_masked.maf.gz	81d88c355e82fb9440a71481ca8fc3f9	4620	validated
78903ad7-279c-42c7-b6fe-23042bbde0ac	78903ad7-279c-42c7-b6fe-23042bbde0ac/f369c4fa-db3f-414c-b025-e8ae9f4bbdf3.wxs.aliquot_ensemble_masked.maf.gz	87f18383b4ff327fddf69bef844e1b36	15589	validated
78b15852-de7e-447d-8007-40c1834bc005	78b15852-de7e-447d-8007-40c1834bc005/9fe9c29c-9534-4a33-96f8-50ab1840571c.wxs.aliquot_ensemble_masked.maf.gz	084b49503a70b90cb1670ba454738e04	20866	validated
794fef63-1e9b-42a3-a1e7-f2417ebda789	794fef63-1e9b-42a3-a1e7-f2417ebda789/10ef67fc-b076-4fed-9bc0-f0e1ca14bb1f.wxs.aliquot_ensemble_masked.maf.gz	ced20645a4e717e2f6ebd2c55279b573	50563	validated
7d07c390-e151-43e0-a422-2bf0c3bae898	7d07c390-e151-43e0-a422-2bf0c3bae898/4223bbe1-b48f-4fe9-8316-b7c0c3afccc8.wxs.aliquot_ensemble_masked.maf.gz	6b9da2c2fb0ef46f985d6e8bf42140f1	80501	validated
7d7b018f-298d-477e-ae89-02a712c7d3c0	7d7b018f-298d-477e-ae89-02a712c7d3c0/17a20998-5bf0-4f03-a77c-20174ca0d60b.wxs.aliquot_ensemble_masked.maf.gz	e1a21e504ffcdf819967c1de0e4fe0a7	273906	validated
7ddde30f-aee0-46c4-97fa-012f79be8631	7ddde30f-aee0-46c4-97fa-012f79be8631/58f39808-8f8e-420b-b323-a731998e7359.wxs.aliquot_ensemble_masked.maf.gz	a09c99af9aef259142970812a3679885	129780	validated
7e113d8d-a467-4034-a2d9-2444a241c6ee	7e113d8d-a467-4034-a2d9-2444a241c6ee/5f38a3fa-42de-4794-8a31-6e5d4cc9a1e8.wxs.aliquot_ensemble_masked.maf.gz	f54ea307355137180fcddbaa8b55feb0	23790	validated
7e7cb0d8-4d56-4477-8a0d-fa9fb43b9268	7e7cb0d8-4d56-4477-8a0d-fa9fb43b9268/e37e5794-5314-417b-94de-2ff29bcf1bcd.wxs.aliquot_ensemble_masked.maf.gz	96a40a7df6d7422f905b2ea1d2f8b2f7	15120	validated
7fbc7a17-5976-4354-829d-7ff022f9b6dd	7fbc7a17-5976-4354-829d-7ff022f9b6dd/cfbcdf30-227e-4101-8454-c38446491b57.wxs.aliquot_ensemble_masked.maf.gz	d30a1556e04f2195408f7507cad91526	41347	validated
80616add-3b8d-475b-a8a8-58512d0f6720	80616add-3b8d-475b-a8a8-58512d0f6720/18c69c39-d2d2-4f90-a822-c4fdab0c1314.wxs.aliquot_ensemble_masked.maf.gz	2d290e392f3bce89ac059c77a8af520e	23006	validated
807432fe-3cab-400b-be6f-4a3b2d71154f	807432fe-3cab-400b-be6f-4a3b2d71154f/fd9cb958-7f0f-4d33-b419-f161ffd292b9.wxs.aliquot_ensemble_masked.maf.gz	db7a2a76ba348ddbf1f72c4ea89e3422	45968	validated
80a0329e-3df5-463f-b174-69c80c22193c	80a0329e-3df5-463f-b174-69c80c22193c/49379f36-dded-4f9e-981a-66d2a2d3bd96.wxs.aliquot_ensemble_masked.maf.gz	f61a475c187169166509352db196e19d	73921	validated
81f1f18c-925b-4800-b65d-c97e181ed858	81f1f18c-925b-4800-b65d-c97e181ed858/ea9f5ed7-cb32-4666-b919-0d89cd2e48e6.wxs.aliquot_ensemble_masked.maf.gz	50e3b6de35941816dec78f32212b1fae	265659	validated
83c411b0-d842-4f5f-8388-fd92170548f2	83c411b0-d842-4f5f-8388-fd92170548f2/665adfc2-9a74-4919-8035-3d1f3f6646b1.wxs.aliquot_ensemble_masked.maf.gz	a9c557ce44004009618be34147fca5c9	53362	validated
84bb7961-d74d-43d4-af32-6e67d5e9eb57	84bb7961-d74d-43d4-af32-6e67d5e9eb57/323772e8-c101-489c-ac2c-3965dbced20c.wxs.aliquot_ensemble_masked.maf.gz	09f0f54fadc5a0b8ee0ec10ecfaedabe	156710	validated
85609af7-662f-45a9-8c45-789c89570b7c	85609af7-662f-45a9-8c45-789c89570b7c/77df819a-330e-4bb8-8a57-19704d1082bd.wxs.aliquot_ensemble_masked.maf.gz	1a97655cef188c1dd2c4bfb5750a4236	44753	validated
858d19ad-b315-4b1c-bbdf-bc966df49037	858d19ad-b315-4b1c-bbdf-bc966df49037/da84dfa5-f2c6-4492-afc3-af67ce8ef506.wxs.aliquot_ensemble_masked.maf.gz	849ee230e4962dcc3e4625dc813bb88f	126657	validated
85e6f12d-cacc-458a-900a-8af64f38805c	85e6f12d-cacc-458a-900a-8af64f38805c/addcfb37-51f6-404c-a2f6-f659ec240aed.wxs.aliquot_ensemble_masked.maf.gz	8ca0fe25b48e827aeb5c533dd812e08b	12602	validated
86f5ab02-b1fd-4b07-89ea-618ba75debac	86f5ab02-b1fd-4b07-89ea-618ba75debac/9b4fc2e8-2e99-4bea-a13b-e4b1a03877ac.wxs.aliquot_ensemble_masked.maf.gz	99016f4a9fac7aead32a5ebe82dfb520	30405	validated
87b8ed70-9b38-457c-9899-4a969897b07a	87b8ed70-9b38-457c-9899-4a969897b07a/cbae03f9-4239-4cf3-a5b4-263f2dcdc915.wxs.aliquot_ensemble_masked.maf.gz	a0f9744cf065b87783fe60b7cfc709bb	18996	validated
89741a3e-5f20-4710-bf94-ccc1602f0f71	89741a3e-5f20-4710-bf94-ccc1602f0f71/ee37f95d-34d2-407a-8d64-9ac3ec49f30d.wxs.aliquot_ensemble_masked.maf.gz	6c5086897a2e6a62f292f9016f20818e	161183	validated
8a13119b-5cd0-4fc7-9c09-6b3b755210eb	8a13119b-5cd0-4fc7-9c09-6b3b755210eb/c9cd9240-d0c5-4725-ac5b-09c1f638cfff.wxs.aliquot_ensemble_masked.maf.gz	348bf97a2e36ecf120162d291c7d4811	17629	validated
8a56f8e9-6c1f-42f4-a5c8-f31742a8da9b	8a56f8e9-6c1f-42f4-a5c8-f31742a8da9b/95c1ad45-50b6-4460-bef6-433b1bdce654.wxs.aliquot_ensemble_masked.maf.gz	488c9ff6c1fe70fa2a1ddb470638f621	51445	validated
8a5a407d-61e3-414a-b537-32b74debe80d	8a5a407d-61e3-414a-b537-32b74debe80d/5137faf9-7c77-4acb-955b-e89dfd37a8d4.wxs.aliquot_ensemble_masked.maf.gz	90e016bfb52733ea1cc30a265c264270	109010	validated
8cad29c5-60b9-4e34-afb2-ac96c16a7e05	8cad29c5-60b9-4e34-afb2-ac96c16a7e05/35499168-3b4b-4fda-a1e1-4a14f142abbb.wxs.aliquot_ensemble_masked.maf.gz	15575ca5d84397d80ecb02242c036e0b	53327	validated
8cd557a6-ccfe-4d06-86ad-3d9d87dc2f34	8cd557a6-ccfe-4d06-86ad-3d9d87dc2f34/29a273aa-dc60-4747-a992-033facf87d6b.wxs.aliquot_ensemble_masked.maf.gz	1695b20e6935b75500e41e23adde0c7c	27061	validated
8d72e9da-244d-4854-9eef-4f0903e33830	8d72e9da-244d-4854-9eef-4f0903e33830/a66da021-25a8-4d03-8b6a-1a43c7bc8751.wxs.aliquot_ensemble_masked.maf.gz	0a57c9006c2f4e1d080443b3fccd7165	110090	validated
8df3b026-df61-4949-82ac-b8afd9d9ed44	8df3b026-df61-4949-82ac-b8afd9d9ed44/b89dbe0d-088f-4a26-b056-bdea712644de.wxs.aliquot_ensemble_masked.maf.gz	f70b405eed9011c1145d7b51b301c354	195964	validated
8e2d9b07-afc8-4e08-811e-1fe8dcdc8d8c	8e2d9b07-afc8-4e08-811e-1fe8dcdc8d8c/f115ec17-53d3-472e-8cf3-9d52b9d2b8b3.wxs.aliquot_ensemble_masked.maf.gz	22b534198681a7afffd91978cbbfe50d	153180	validated
8f1863a3-79d0-464e-9b35-17b5c183a108	8f1863a3-79d0-464e-9b35-17b5c183a108/552ac756-b958-4015-96b9-d00c4d19f5ee.wxs.aliquot_ensemble_masked.maf.gz	308bd8297c9f8e88db9f39eef7f52b84	91721	validated
9108c030-feb7-4d3f-8530-d259d4bb2551	9108c030-feb7-4d3f-8530-d259d4bb2551/dde31626-9a27-40a7-8f8b-dd8419770d5e.wxs.aliquot_ensemble_masked.maf.gz	d4b5a0844e55ab0d5bb6559e80713be3	126275	validated
91ebc0f4-ef15-49e2-91d8-76a7d20284c4	91ebc0f4-ef15-49e2-91d8-76a7d20284c4/092a34f0-78c0-4395-87a8-21374dc7bd5b.wxs.aliquot_ensemble_masked.maf.gz	bfea066852fb75509164517146c02055	19949	validated
925ef807-606c-43fb-bf9e-9768aa66d14f	925ef807-606c-43fb-bf9e-9768aa66d14f/bd60168c-a651-42d6-bf74-81d724851190.wxs.aliquot_ensemble_masked.maf.gz	da8509ff06ff506f508cfcd05aabf9db	13972	validated
92809ee2-2155-4de6-92ab-b19bf1bcbb9c	92809ee2-2155-4de6-92ab-b19bf1bcbb9c/f05ed92a-dfd4-4f0e-9bcd-55620d43236a.wxs.aliquot_ensemble_masked.maf.gz	7019f8f3f19f9e48a135edd63e9153ce	22583	validated
92bbfb78-da97-4cca-ba17-22024f9dcb62	92bbfb78-da97-4cca-ba17-22024f9dcb62/483b5f24-023d-4976-8eec-4c916a5a1ac1.wxs.aliquot_ensemble_masked.maf.gz	0652665bf3257872576140c74a0cf2e5	53510	validated
92c98ad1-cf7e-4319-b755-227f86448bc0	92c98ad1-cf7e-4319-b755-227f86448bc0/5df99524-1700-4d8e-aafc-267a5c5aec6d.wxs.aliquot_ensemble_masked.maf.gz	94dd3fd845854819baea6abcb57619c7	40969	validated
939f54a1-e603-481c-b348-9f7dae68ea55	939f54a1-e603-481c-b348-9f7dae68ea55/1449d1db-7bce-4269-809a-114b35acfba7.wxs.aliquot_ensemble_masked.maf.gz	b002e47d41d795e8eea63c54a162fae9	79400	validated
93cbdbff-6bc8-4d20-b9fa-9c6a65fffd30	93cbdbff-6bc8-4d20-b9fa-9c6a65fffd30/1ae1194d-a137-4660-b6e4-e931332b222d.wxs.aliquot_ensemble_masked.maf.gz	48dce39fefd9a15918c849fbbd14259c	124901	validated
93d14350-70cc-468b-a8e9-b37c678f3173	93d14350-70cc-468b-a8e9-b37c678f3173/eeb7535b-7c24-4ce2-a9d0-41663d65b9fa.wxs.aliquot_ensemble_masked.maf.gz	2d45f51e62c566d41940bb12c8ff0009	187651	validated
93fe2a34-437d-43f8-a980-3926410c327b	93fe2a34-437d-43f8-a980-3926410c327b/ed41ddea-6fb0-4fcb-93b3-2fb5bb555519.wxs.aliquot_ensemble_masked.maf.gz	e163f25a29474691075773c92b911564	23300	validated
9502a298-6e6c-46d0-8033-379fda213829	9502a298-6e6c-46d0-8033-379fda213829/b69812d0-2d0b-44f6-aa95-71ba897fbedc.wxs.aliquot_ensemble_masked.maf.gz	3f459dd6a9f5b19c6bef9b69c58c0ce8	480124	validated
95958766-966b-4fb7-929d-411caa26e7ac	95958766-966b-4fb7-929d-411caa26e7ac/1d0232d4-2103-47b6-9b38-4f685927e6f0.wxs.aliquot_ensemble_masked.maf.gz	680ae8946a2d128395ee10e3daa801cc	82848	validated
95c61e1e-a50b-4dcf-97f2-29971f31c150	95c61e1e-a50b-4dcf-97f2-29971f31c150/8cf05edb-6e50-4f70-a87e-557d706a5c61.wxs.aliquot_ensemble_masked.maf.gz	c168eeb87303f7f3a57541b75f393c63	230429	validated
967087f6-2423-44de-a0df-c9d9d62c7b94	967087f6-2423-44de-a0df-c9d9d62c7b94/9c0ec10b-d3b2-4b8d-83bb-9fd65ae8b6de.wxs.aliquot_ensemble_masked.maf.gz	eda5c37ee7e1139b5d51f589658a0e3d	84354	validated
96ca07fa-d7ee-4c94-8797-167f0fa854d8	96ca07fa-d7ee-4c94-8797-167f0fa854d8/a4bf3b4f-4a1d-42e2-a1fb-0029416c55b5.wxs.aliquot_ensemble_masked.maf.gz	15ecc7567592a7bfde677e922517537c	84786	validated
9703bd1b-49e2-439f-8ad4-9cfc65afb87f	9703bd1b-49e2-439f-8ad4-9cfc65afb87f/bb55c61f-4198-4912-8641-01af27a03e9d.wxs.aliquot_ensemble_masked.maf.gz	af1b26ac67755518d662fa9b36253bf3	49528	validated
97379b2a-114c-4131-9849-e997d5b5f597	97379b2a-114c-4131-9849-e997d5b5f597/90206280-6ccd-41fb-aa58-c71f0ed674b2.wxs.aliquot_ensemble_masked.maf.gz	3a60d6c122232cd2d4ac8168c0273a4e	59119	validated
984d58aa-9d7d-4981-bd88-c1a46317789f	984d58aa-9d7d-4981-bd88-c1a46317789f/0ce45ac3-5399-4a09-a299-96265b4f6d1c.wxs.aliquot_ensemble_masked.maf.gz	0aff3e1f4d29287a7da8794e9ed360f5	98688	validated
987393d5-71c2-47b5-9de0-6c01e55a3c24	987393d5-71c2-47b5-9de0-6c01e55a3c24/7402248d-e16e-4223-9ffe-124ad0d6cf3e.wxs.aliquot_ensemble_masked.maf.gz	a71383294336bfb2118add3dfcb64a48	141121	validated
98847a23-002d-44c9-a753-4b50e871ffe1	98847a23-002d-44c9-a753-4b50e871ffe1/e9340273-e55d-408f-9342-41ec793efd71.wxs.aliquot_ensemble_masked.maf.gz	7b53b7b3f709a0339ea800ef1cd39eca	96170	validated
99c2f714-09ba-49d6-b788-5146af5b047b	99c2f714-09ba-49d6-b788-5146af5b047b/e4f44bda-bb7d-48c2-ac3b-10a631f2fbe3.wxs.aliquot_ensemble_masked.maf.gz	8c1ccf51f903cfb4f3601c88773f79d4	31728	validated
9a57ad2b-f0f8-40e5-a37c-7536929e5165	9a57ad2b-f0f8-40e5-a37c-7536929e5165/e9b35481-6584-43fa-b85a-963c71cd3688.wxs.aliquot_ensemble_masked.maf.gz	f56a385f67f306122bab1d14dd3bf496	120916	validated
9a9460db-7840-4090-b4a7-a3c8e95b1f19	9a9460db-7840-4090-b4a7-a3c8e95b1f19/f1e4e92d-15c9-4e68-abc5-089cecdf3fa8.wxs.aliquot_ensemble_masked.maf.gz	cf8abad2fade203bff217c4d445bf30c	19981	validated
9adc98e0-c172-4946-b8d4-14e48df684f7	9adc98e0-c172-4946-b8d4-14e48df684f7/39db8256-235b-4851-8bbb-ad5660a47674.wxs.aliquot_ensemble_masked.maf.gz	a4fd5021196cbecff1642e8d2d6c3105	83130	validated
9aec2781-f399-4037-a181-4da9b46ad4fc	9aec2781-f399-4037-a181-4da9b46ad4fc/937135ce-4394-4255-8df7-545743707e5f.wxs.aliquot_ensemble_masked.maf.gz	bfe91d9b7dd664ca94b8c792b7467a3c	41455	validated
9b00f519-bd01-451e-afb7-f3983390a03f	9b00f519-bd01-451e-afb7-f3983390a03f/8a334633-a5bd-4a9c-9219-251a1a33cafe.wxs.aliquot_ensemble_masked.maf.gz	41d9cc05925e31f7a5bd2dac6aa0eb99	290813	validated
9b3d341e-abf1-4945-b9a2-a9d7f115cfd4	9b3d341e-abf1-4945-b9a2-a9d7f115cfd4/54fea752-1dab-45bf-abff-63d3eeb12661.wxs.aliquot_ensemble_masked.maf.gz	ebc7bf74c181230d8aa189189765caff	84497	validated
9c7c4745-4951-45f7-8fe3-3a9be0990bfc	9c7c4745-4951-45f7-8fe3-3a9be0990bfc/5d34b85d-758a-4181-b799-86990697ccf1.wxs.aliquot_ensemble_masked.maf.gz	f5ca51af32ec3e9c31582f19a5e7bcac	83097	validated
9da3e517-0088-47c2-9be2-d17e10d01efd	9da3e517-0088-47c2-9be2-d17e10d01efd/1ebdbc79-1bdd-4ec4-b5dd-cc74c5d517db.wxs.aliquot_ensemble_masked.maf.gz	a88e5bda2b03035707548ddbaff1f7bc	96393	validated
9db0ee6c-ef7e-4606-9f34-5059867ca51d	9db0ee6c-ef7e-4606-9f34-5059867ca51d/446f9c7a-7b51-4593-af27-9f5614c1c25b.wxs.aliquot_ensemble_masked.maf.gz	351669e909ff9addbec40cc7e1f3a79e	11635	validated
9ef5b5ff-c8a4-478e-8ef9-ecfdb6e112e3	9ef5b5ff-c8a4-478e-8ef9-ecfdb6e112e3/a3b26b5f-6537-4e5e-98d2-51e7d2d56c2e.wxs.aliquot_ensemble_masked.maf.gz	54894f04de44ea9ea2ee9956a8339ab7	16426	validated
9fde331a-c76c-441d-b7f6-153e3c50ba0d	9fde331a-c76c-441d-b7f6-153e3c50ba0d/6cc81679-5b5f-4981-88dc-849e7b23366e.wxs.aliquot_ensemble_masked.maf.gz	23d09fd671fc270158e119f5144e841e	95453	validated
a2085887-74a7-4ab3-acaa-771e8fa56ef7	a2085887-74a7-4ab3-acaa-771e8fa56ef7/ccc4a0b0-f920-42a4-84b3-4b4e0daecd54.wxs.aliquot_ensemble_masked.maf.gz	c88845c9dd15505564d3c62d445346ec	65065	validated
a24ca9ee-5ad5-4778-ac1c-3d0e85cfb626	a24ca9ee-5ad5-4778-ac1c-3d0e85cfb626/bf62d3eb-fadb-4a55-920c-a9b6205c8cdc.wxs.aliquot_ensemble_masked.maf.gz	f3186d34085d2505b08b571a98ea3d7a	62713	validated
a35705b2-479e-4a7b-b181-e646913f1a4f	a35705b2-479e-4a7b-b181-e646913f1a4f/004a0377-ddbe-4abb-abdd-eaba9833eba2.wxs.aliquot_ensemble_masked.maf.gz	a0aa884296299717d33736dd0bc2babe	54581	validated
a5aa8a60-e75c-4a0d-9ce2-726b5fdc5bdc	a5aa8a60-e75c-4a0d-9ce2-726b5fdc5bdc/cc553d88-a239-42c8-806f-fc91c740a9dc.wxs.aliquot_ensemble_masked.maf.gz	3636f1677a554914a0b5517faa46ada7	1718	validated
a5dac0ed-dc8a-4327-81b9-89cc174cc3e1	a5dac0ed-dc8a-4327-81b9-89cc174cc3e1/4d260ce9-bc2e-486e-9ce8-49c281757a7c.wxs.aliquot_ensemble_masked.maf.gz	15fab06d6d5c68c61aff9ec15f916ccf	41409	validated
a95cb91f-8696-4262-a248-b7c86861c293	a95cb91f-8696-4262-a248-b7c86861c293/d18bb916-68a5-43bc-b1d7-84193272c1ae.wxs.aliquot_ensemble_masked.maf.gz	ae8c36082b31a9e99a70379587ed429a	108315	validated
a96f0442-4fd2-4649-8804-f055af6dbb26	a96f0442-4fd2-4649-8804-f055af6dbb26/7419b245-81a1-408e-a15e-f9df52186967.wxs.aliquot_ensemble_masked.maf.gz	4dccf78c1387573472667bcb20f9c032	79265	validated
a9a7362d-499c-4622-8015-89a737304c9d	a9a7362d-499c-4622-8015-89a737304c9d/23d86944-4edf-4046-9587-e49fedd385e8.wxs.aliquot_ensemble_masked.maf.gz	bf01f59780f5fa7bfb75eacc625bad7b	349997	validated
aa0c6afd-849a-4875-ac89-24dca5a3abdc	aa0c6afd-849a-4875-ac89-24dca5a3abdc/4c951f77-1870-4cd2-a665-6ec71192bab4.wxs.aliquot_ensemble_masked.maf.gz	3b8b6859d3bf591f6a195e76747dd9da	4163	validated
aa0d27fc-758a-464c-be8a-26e09ccdd3b9	aa0d27fc-758a-464c-be8a-26e09ccdd3b9/f99b8bf9-fec9-493e-b65c-e33e05d287d0.wxs.aliquot_ensemble_masked.maf.gz	954eb91c93387cbebbcb6bd47f9af901	162201	validated
aa3e9b97-1e64-4ff5-9481-38cf8258c937	aa3e9b97-1e64-4ff5-9481-38cf8258c937/3561b0e9-3c6f-4db6-ae2e-3f3c9a6150f2.wxs.aliquot_ensemble_masked.maf.gz	f874e3ba304593b7d51c62b69935e912	25984	validated
aa5c2c9e-65d8-4de6-90d7-0e880c586ac7	aa5c2c9e-65d8-4de6-90d7-0e880c586ac7/27614139-d8c5-420c-a138-b22832981d78.wxs.aliquot_ensemble_masked.maf.gz	2be52f81e4b0c5e8ecb249c4382d8c09	208652	validated
ab3584d7-c876-4d05-9f61-8d1b68a14933	ab3584d7-c876-4d05-9f61-8d1b68a14933/49bf0093-1867-4707-8c73-ba89e6874f86.wxs.aliquot_ensemble_masked.maf.gz	4573beba30ce320372596344a976f13b	68985	validated
ac1c5671-954c-4be9-9865-137fe54d0dea	ac1c5671-954c-4be9-9865-137fe54d0dea/8bd498a7-c35c-4204-b2d8-ce7c1f232b42.wxs.aliquot_ensemble_masked.maf.gz	10980080c138f0d58f66f91bc3ff52e1	39174	validated
ad1d387c-13e3-4254-b5a1-ed28b2e36095	ad1d387c-13e3-4254-b5a1-ed28b2e36095/a36a977e-9d68-4bee-96bc-98c50a17c5cb.wxs.aliquot_ensemble_masked.maf.gz	61374200dace1c3e9f8a0611c5a96d00	148848	validated
af2713ca-6021-49e7-8e8a-393c8e8bba61	af2713ca-6021-49e7-8e8a-393c8e8bba61/5cabb22a-eea3-4654-b39f-a46db313276a.wxs.aliquot_ensemble_masked.maf.gz	c18826a43e355740105bee487578ab09	67502	validated
af8e80a2-5dd2-442f-9cb2-bd76b6928de5	af8e80a2-5dd2-442f-9cb2-bd76b6928de5/1f0ac4c1-4a7d-4449-b982-ea8eefdc96ed.wxs.aliquot_ensemble_masked.maf.gz	fa03ea4f639475aab453cd5cd9ad5df7	22112	validated
b17b42e8-0bfc-40f3-b861-e9a41e55ea3a	b17b42e8-0bfc-40f3-b861-e9a41e55ea3a/0573d609-535f-40b8-a70a-b7661bd3b27e.wxs.aliquot_ensemble_masked.maf.gz	6640e23df27b320b4e0d3184d7b74940	62329	validated
